
Algorithm: 1x1x1x
Metric: Euclidean
CLUSTER-52 {size: 74, centroid: [0.0426533,-0.0374472,-0.0739404,-0.034769,-0.0444863,-0.000394325,-0.0173122,0.0249126,0.0145904,-0.00724791,-0.0300488,0.0641642,0.0180548,0.00187637,-0.0548624,0.018988,0.0078888,-0.100567,0.117408,-0.0326091,0.00846209,-0.0578617,0.16666,0.0206695,-0.000322005,-0.0275659,-0.0440197,0.016701,-0.102455,0.0097757,0.176338,0.00678705,-0.0540915,-0.104514,-0.0487334,-0.0242094,0.11608,-0.0408288,-0.0122545,0.00459114,-0.139707,-0.0320616,0.00606654,0.0627672,0.00800285,0.0311974,-0.0103372,-0.0149543,0.0116449,-0.0203478,0.0209588,0.0297953,0.0122827,0.0172339,0.0226967,0.0205132,-0.0192139,0.00107274,0.0326252,-0.022941,0.0121321,-0.0253425,-0.00641024,0.0361676,0.0132421,-0.0245874,0.0272378,-0.00732604,-0.0212453,-0.0192462,-0.0112021,0.0136865,0.0134282,-0.00952561,-0.00895039,-0.0320788,-0.0266994,-0.00167704,0.0102351,0.0178998,-0.00772526,-0.00649695,0.014213,-0.0150078,0.0229409,0.00391548,0.00442938,0.0122132,-0.0101848,0.0118173,-0.00804852,0.0162967,0.00384142,-0.0278751,0.00699829,0.0101941,0.0140065,-0.0170659,0.0021548,-4.24939e-06,-0.0020002,0.00136417,0.00873275,0.00209172,-0.0174173,-0.00463748,-0.0114857,0.00242292,-0.00679744,-0.000621813,0.0112659,-0.00203542,0.00340008,-0.00673112,-0.00512317,0.0136877,0.00318386,0.00910455,-0.011554,0.00633379,-0.00627227,-0.00186897,-0.0163467,-0.00327573,0.00783929,0.00311369,-0.00297047,0.0057708,-0.0112635,0.0103133,-0.00395891,-0.00871703,-0.00510123,0.0107765,-0.00331965,-0.00108556,0.00378876,-0.00530939,0.0113489,-0.00210803,-0.0086908,0.0101745,-0.00435893,0.00709255,-0.000306009,-0.000267549,-0.0118116,0.00364059,0.00228637,-0.00335963,-0.00266996,-0.00110572,-0.00611447,-0.0011337,0.00110824,0.00181576,-0.0019333,0.00309397,-0.00048921,-0.000817738,0.00277666,-0.00586516,-0.003982,0.0041584,-0.00260959,0.000880955,-0.00214379,-0.00379223,-0.00357575,0.00703028,-8.76833e-05,0.000115227,2.86434e-05,0.00266489,0.0122056,0.00655672,0.00541549,0.00934002,-0.000108205,0.00155358,0.00208605,-0.00743838,-0.00747011,0.00736403,0.00422547,0.00772432,0.00123426,0.0023647,0.00371539,-0.00566916,-0.00677514,0.00637423,-0.00122679,0.000275684,0.00608743,-0.000404477,0.00338995,-0.00590006,-0.00243404,0.000482779,-0.00203438,0.00484312,-0.00749937]}
CLUSTER-53 {size: 111, centroid: [0.153924,0.0979726,0.0556924,0.0182229,0.256978,-0.0326241,-0.0901087,0.0391594,0.0305075,-0.00135858,0.0182334,0.0369234,0.0131514,-0.0123666,0.0162651,0.00696642,-0.00952119,-0.00111323,0.000836273,0.0114368,0.00108654,-0.0162111,0.018478,-0.010882,-0.0136845,-0.0270113,0.00754136,-0.00793374,0.0044846,-0.00296099,-0.00694695,-0.0216539,-0.0100803,0.00806206,0.00524475,0.00507898,0.00321672,-0.00708008,0.00538156,0.00396217,0.0171944,-0.00855913,0.0143265,-0.0159045,0.00214867,0.00266941,0.00211602,0.00115878,-0.00877918,-0.00718838,0.0185815,-0.000338267,0.00921246,-0.000116012,-0.0139451,-0.00754535,-0.00677919,-0.0165585,-0.00803129,-0.00412452,-0.00588019,-0.00971879,0.000291162,0.0026379,-0.00825035,-0.00872808,0.00108231,-0.0102481,-0.00527054,0.00537935,-0.0165956,0.0024491,0.00566046,0.0109628,-0.00413773,-0.00448817,-0.00269323,-0.0112077,-0.000487307,0.00282278,0.0022556,-0.00236913,0.00316388,-0.000527708,-0.00530398,0.00456353,0.00302095,-0.00673119,-0.00491481,0.00353005,0.00387164,0.00543653,-0.000118456,0.00980315,0.0169893,-0.0035362,0.00510288,0.0042849,-0.00598136,-0.000625017,-0.000952494,-0.0116902,0.00482112,0.0119641,0.0018426,-0.00079113,-0.00333127,-0.00650501,0.0104793,-0.0075606,0.00225733,-0.00360312,0.00542986,0.00690547,-0.00969568,0.00244567,-0.000573017,-0.00747981,0.0144763,-0.0014411,0.000676203,-0.00119284,0.000288387,-0.00433065,-0.0155044,0.00467008,0.00835461,0.00418746,-0.00184579,-0.00466818,-0.00683004,0.000762333,0.0080429,-0.00453642,0.00551792,-0.00103336,-0.000709567,-0.00992966,0.00138202,-0.013187,-0.0047419,-0.00582146,-0.00464513,0.00663316,-0.00397381,-0.0118993,-0.00021526,-0.00718168,-0.00215745,-0.0137772,-0.00242942,-0.00274915,-0.00265778,-0.00788331,0.00100999,-0.00215612,-0.000262201,0.00483483,0.000599945,-0.00105731,0.012086,-0.000677559,0.00611213,0.00519209,-0.000512312,0.0113677,0.00226762,0.00648646,-0.0157649,-0.00121872,-0.00140228,0.00313071,-0.00252773,-0.00122631,0.00179698,-0.00318539,0.00023759,0.0025529,0.00561106,-0.00286881,-0.0049186,0.00449958,0.00162517,-0.00865372,0.00352149,0.00802343,0.00703691,-0.00468717,0.00158621,-0.00241022,-0.00672352,-0.00172135,-0.0129134,0.00100004,-0.00518546,0.000590283,0.0135162,0.000418542,0.00522061,0.00558079,0.00269416,-0.00115857,-0.00568428]}
CLUSTER-54 {size: 32, centroid: [-0.0496389,-0.024388,-0.0131418,0.0902755,-0.0338781,-0.00851274,0.0343715,-0.0309889,0.0100812,0.0517168,-0.0229514,0.000167234,0.02003,-0.00774466,0.0401084,-0.0166369,-0.0444812,-0.0665605,0.0698448,-0.0198544,0.0734961,0.0300853,-0.043508,-0.0779231,0.17849,-0.170907,0.145418,-0.118291,-0.0202058,-0.0497519,0.00976302,0.00975946,-0.0280366,0.0526614,0.029305,-0.0154882,-0.0471294,-0.0200491,0.0080022,0.0618507,0.00951869,0.0100762,-0.00489286,0.0203932,-0.0139652,-0.00424467,-0.00462528,0.00441344,0.0161507,0.0314617,-0.00585612,0.0174046,0.00449164,0.0152304,-0.00784086,-0.000142737,-0.00718291,0.00630392,-0.0259769,-0.00829509,0.0181047,-0.0203314,0.00930944,0.0192051,0.0128534,-0.0182175,0.00684502,-0.00956838,-0.0105353,-0.000674621,0.0112413,-0.00121287,0.0254707,0.00586602,-0.00151485,0.00849809,0.000684386,0.0172436,0.00943806,0.0246639,-0.0255765,-0.00428014,0.0270096,0.00171325,0.0111635,0.00489705,0.00148452,0.0320888,-0.00556884,-0.015151,-0.0100366,0.0110196,-0.000545873,0.0205054,-0.00323457,0.00222951,-0.0042307,-0.00817818,0.0083261,0.0138609,-0.00600591,0.00967902,0.0133013,-0.0100205,0.0151571,-0.00359053,-0.00481058,-0.00337335,0.0133642,0.00373143,-0.00261004,0.00482849,0.000135537,0.0106462,0.0187278,-0.0186749,-0.0108892,-0.0232803,-0.0136208,-0.00127704,-0.0351765,0.0186283,-0.00844176,0.022554,-0.00746557,0.0023276,-0.00264792,0.0416943,0.0350209,0.00801797,0.0165861,-0.0466119,-0.00992299,-0.0252201,0.041274,-0.00169606,-0.0235217,-0.00237611,-0.013107,0.00706287,-0.00238429,-0.0344975,-0.00540685,0.0262421,-0.0116018,0.00632888,-0.0309604,0.0251668,-0.0274988,-0.00223695,-0.0174638,0.0228824,-0.00382178,0.0108098,-0.0165667,-0.0343624,-0.0100068,-0.0174476,-0.0113182,-0.0234142,-0.0668252,0.0522807,0.0122123,-0.00657233,0.0243252,0.0534432,0.0263551,-0.00962183,-0.0284629,0.00981532,0.00782343,-0.0289705,0.0265424,-0.00540768,-0.0361831,-0.0627676,-0.0103445,-0.0169489,-0.0568819,-0.0801877,0.021109,0.00609765,-0.00694137,0.0317635,-0.0943446,0.0357469,-0.160066,0.0672308,0.0217469,0.102093,-0.0594959,0.0712716,-0.0919343,0.00491332,-0.0420813,-0.0216122,-0.0583615,-0.0595786,-0.0261171,-0.011526,-0.0199698,-0.0549844,0.00690814]}
CLUSTER-55 {size: 95, centroid: [0.00703646,0.0158155,0.343596,-0.100003,-0.0554791,-0.0677436,-0.0159589,-0.0625955,0.0411857,-0.0413113,-0.0457756,0.0400419,-0.00764834,-0.0137428,0.00948706,-0.0615252,0.0308523,0.0227611,0.0151152,-0.00135666,0.00319802,0.0407262,0.0195111,0.0169947,-0.000720869,0.0014316,0.0125503,-0.00816921,0.0177603,-0.00155411,-0.00849857,-0.00436148,-0.0194234,-0.00284089,-0.016315,0.0147822,0.0156467,-0.0105031,-0.0100525,0.00134857,0.00107866,-0.00441381,0.0115432,0.00702793,-0.00602686,0.000135596,-0.00475443,0.00429807,0.0114935,-0.00679068,0.0331341,0.0127246,-0.0243251,0.000724857,0.00227265,0.00801122,0.0243142,0.0140527,-0.012413,-0.0234009,-0.00669283,0.0168438,-4.54434e-05,0.00436535,0.00179268,0.0116115,0.00706631,-0.00100272,0.0443922,0.0130705,0.0203061,0.0170093,0.0241862,-0.0125431,0.00612975,0.00434255,-0.00293717,-0.0115384,0.0139052,-0.00741754,0.00085272,-0.00654246,0.0042114,-0.00153254,-0.00212976,0.00386205,0.00224658,-0.00596623,0.00174272,-0.00735027,0.00171991,0.013957,0.0167047,0.00146374,0.00827232,-0.00471155,-0.00943137,-0.00663806,0.00105185,0.0116699,0.000404154,-0.00237856,0.00248069,0.0171806,-0.00369979,-0.00254358,0.000247259,-0.00702615,0.00766278,-0.00258916,-0.0118442,0.0120117,0.00529043,0.00639595,0.00220165,-0.00115477,-0.0103212,0.00218213,0.00910071,0.00256281,0.00426801,0.0110684,0.017318,0.0236987,0.00553964,-0.0132109,0.00559082,0.00656831,0.000961393,0.00489783,-0.00877669,0.00382148,-0.00256391,-0.0119944,0.0061395,-0.0116203,-0.00531395,-0.0017406,-0.00934275,-0.00543266,0.00674627,0.00847658,-0.00768983,-0.00799369,0.00283998,-0.00391938,0.000374505,-0.004098,0.000114654,0.00622826,0.00847556,-0.00117875,-0.0101048,0.00608042,-0.00387852,-0.00149134,-0.00171145,-0.00850685,0.00547146,-0.00395229,0.0104747,0.00409551,-0.00500485,-0.0116234,0.00160302,-0.00303148,-0.00137018,0.00145339,-0.00566932,0.0011375,-0.000636548,-0.00238374,0.00321404,0.0060095,-0.0023579,0.00785728,-0.00258498,0.00271388,-0.0028139,-0.00851733,-0.0022644,-0.0018298,-0.00368137,-0.00344619,0.0101778,0.00394379,0.00367485,0.000660054,-0.000351472,0.00254601,0.00436013,0.000577477,-0.00412612,0.00728551,-0.00375254,0.000318785,8.67801e-05,0.00693909,0.00453364,-0.00888427,-0.00311147,0.00514825,-0.00369879]}
CLUSTER-56 {size: 5, centroid: [0.0582182,0.0265791,0.37927,-0.206287,-0.0852494,-0.053841,-0.107433,-0.105781,0.199575,-0.014027,-0.0478022,0.0287558,0.0503817,-0.0229108,0.0797931,-0.0117109,-0.0972778,0.114601,-0.0563141,0.0467282,0.0238295,0.0357973,0.0118772,-0.0474276,0.0367351,0.0784426,-0.00997325,-0.143806,-0.110458,0.00400492,0.040766,0.139757,-0.014711,-0.134993,-0.154667,-0.0732045,0.0863818,-0.0912523,0.0647209,0.0334447,0.190072,0.0260794,-0.0208727,0.0605919,-0.0368272,9.36595e-05,0.0434441,-0.0102825,0.0055982,0.0460927,-0.0256061,-0.0362468,-0.0699309,-0.0454467,0.00192238,0.00543586,-0.0118144,0.0872353,-0.0353778,0.0484469,0.0253107,-0.0142766,0.0473303,-0.0227011,0.0218429,0.0200005,0.021045,0.0814152,0.0245571,0.0244962,0.0325678,-0.012875,0.0205752,-0.0316116,0.0219453,0.00292005,-0.0209699,-0.100887,0.0056192,-0.0349925,0.111969,0.0368083,-0.00209638,-0.00608284,0.0247854,0.0414892,0.00775712,-0.0417486,0.0350652,-0.018158,0.0159543,-0.00718118,0.0869364,-0.019168,-0.0175495,-0.0436647,0.00350638,-0.0273434,0.0109948,0.00819941,0.0604305,-0.0669852,-0.04223,0.05214,-0.0520035,-0.00308919,-0.0484195,-0.00973377,0.0090052,-0.0223003,-0.0477446,-0.0146021,-0.0389273,-0.0182068,-0.0305353,-0.0122584,0.0603812,0.0728512,-0.0147949,-0.132722,0.0199337,-0.0552494,-0.0358962,-0.0911843,0.00434643,-0.0334125,-0.00018654,-0.0239532,-0.0654669,0.000617402,0.0758655,0.0372284,-0.0214685,0.00632199,-0.0682098,0.00373464,0.0429796,0.126659,0.0257071,-0.0253923,-0.00578693,-0.110699,0.0473808,-0.0290622,0.042062,-0.0186768,-0.0233288,0.0106399,-0.0515318,0.0447375,-0.0601629,0.0379541,-0.0210573,-0.0251007,-0.0753366,-0.0156097,0.0169838,-0.0440024,-0.0355539,0.0739715,0.00300836,0.0219974,-0.0207985,-0.0401913,0.0165092,0.0412972,-0.0468232,-0.0601273,-0.0241899,-0.037484,0.0191193,-0.0263969,0.0323185,0.00784601,-0.00733709,-0.0133476,-0.0214164,-0.00745511,0.0346667,-0.00342052,0.0291594,0.00289779,-0.00292767,0.0093615,-0.0221874,-0.0259245,0.0322029,0.00476522,0.00312247,-0.0242743,-0.00305236,0.00182132,-0.0490227,-0.037665,0.0107069,0.0211793,-0.00287868,-0.062433,-0.0200011,-0.0298399,0.0316489,-0.00118419,0.00636712]}
CLUSTER-57 {size: 36, centroid: [-0.0169514,-0.036016,0.0107836,-7.36928e-05,0.0126717,0.0149784,0.010965,-0.0320667,0.00376191,0.0218558,-0.0381301,0.00165367,0.0157802,0.00647319,-0.0322512,-0.018814,-0.0354359,-0.0350103,0.109408,-0.033288,0.02181,0.00311884,-0.0659392,-0.011697,0.0955394,0.00638677,0.0873183,-0.0947645,-0.0230261,-0.0356218,-0.0213646,-0.105803,-0.112626,0.0147104,-0.0522496,-0.155563,0.0271551,0.264969,0.0632878,-0.16039,-0.072897,0.0146045,0.0897646,-0.0220001,-0.0746261,0.00383633,0.0534086,-0.0571957,-0.0142987,0.0111513,-0.0300118,0.00208386,-0.0484461,-0.0554448,-0.0405629,-0.0143944,0.0646331,0.0109539,-0.00132895,-0.0095364,-0.00474368,-0.00954686,-0.00267503,0.0582024,0.00399478,0.011736,-0.0258625,0.0380089,-0.0178181,0.00812745,0.0226062,-0.0116992,0.00980086,0.0246886,-0.00088744,0.00739444,0.00792553,-0.00403647,-0.0136525,-0.00925208,0.0293568,0.00996235,-0.0235775,-0.0215218,0.00518242,-0.00691362,0.00663139,0.0267395,0.0097118,-0.00467003,0.0417858,0.0306407,0.00711573,0.00676334,-0.00171418,-0.00527018,-0.00441731,0.00356218,-0.00921966,0.0039395,0.0136264,-0.00609187,0.000850892,-0.0208984,0.00858622,0.00913054,0.0077813,-0.0106442,-0.00143539,-0.019976,0.0203037,0.0150889,-0.0107534,-0.0082182,0.0049322,8.85674e-05,-0.011517,-0.0053477,0.00943977,0.00291539,0.00222431,-0.0123238,-0.0121391,0.00224103,-0.00344431,0.000587401,0.00503714,-0.000511054,-0.00815755,-0.00651905,-0.00257387,0.00610841,-0.00113194,0.0128496,-0.000713625,0.000618206,0.00297298,-0.0152198,0.00982404,-0.00312014,-0.00518428,0.0116128,0.00628027,-0.0157835,-0.0111136,-0.00481912,-0.0114185,0.00807971,0.0102603,-0.000270391,-0.00472371,0.00523929,-1.60111e-05,-0.00325449,-0.000648648,0.00158958,-0.00740175,-0.0218756,0.00730908,-0.00733769,-0.00240945,-0.0163082,0.00249094,0.00345322,0.00101518,-0.00182823,0.00341767,-0.00521413,0.00262722,-0.00320259,0.0095479,-0.00816303,-0.00876024,-0.0058633,0.0026714,0.0098812,0.0103134,0.000341229,0.0130013,0.00655696,0.00679186,-0.00291443,-0.00340284,0.00145823,0.006538,-0.0160016,0.012533,-0.00476689,-0.0122678,-0.004136,0.00086022,-0.0134293,-0.00349488,0.00763369,-0.00289927,-0.00704766,-0.0046093,-0.00590039,-0.00791766,-0.00314128,-0.00524848,-0.0190303,-0.0115114]}
CLUSTER-58 {size: 9, centroid: [0.198761,0.188664,-0.0396101,-0.0126068,-0.0460295,0.0433928,0.191983,-0.212366,-0.272521,-0.0195575,-0.267906,-0.0315987,-0.51398,0.092554,0.0222066,0.224945,-0.233039,-0.0450124,0.0127023,0.0123224,-0.169544,0.0611847,-0.0195655,-0.0451946,-0.0241901,0.0772558,-0.00479368,0.0206521,-0.0194897,0.0230856,0.0173897,0.0238182,0.00414764,0.0261452,-0.00819339,-0.0304217,0.0104518,-0.0277427,0.00226376,0.0312673,-0.0121631,0.0286486,0.0111462,-0.0380876,-0.0111711,0.0240474,-0.0056778,-0.0132979,-0.000671142,-0.0201111,-0.0116918,0.00833348,0.0158279,-0.0113238,-0.0218213,-0.0112682,0.0139321,-0.0364128,-0.000969853,0.0418768,0.00419107,0.00104531,0.0183679,0.039653,-0.0367655,-0.0314852,-0.0121114,0.0132278,0.0236556,-0.0359543,0.00180028,0.0120781,0.00373224,-0.0276507,0.00384764,-0.0118862,-0.00298834,0.00557436,0.00223106,0.00252035,-0.0311453,-0.045105,0.00158603,-0.0286571,0.00423318,-0.0206624,-0.0155323,-0.00265622,-0.00550986,-0.0082778,-0.013077,0.00969869,-0.0189732,-0.00144065,0.0157869,0.0088842,-0.00506652,0.000135573,-0.00127972,-0.00185845,-0.0188661,0.0173393,0.00966354,-0.0230868,0.0126325,-0.000236242,-0.0448473,-0.0170134,-0.00507652,-0.0317247,-0.0244129,0.0145449,0.0259726,-0.00633499,0.0233678,0.00841846,0.0244256,0.0206868,0.0465128,0.00826607,0.0164748,-0.00298139,-0.00156688,0.0190901,0.0122442,-0.00147927,-0.00591755,0.00708931,0.00151024,0.00472854,-0.00341494,0.00324442,-0.00628184,-0.00728383,0.00452076,-0.00585181,0.00546065,0.0133893,0.0070487,-0.00338265,0.0033306,-0.00233154,-0.00557143,0.013704,-0.0109127,0.00142635,0.00942153,-0.00678696,0.00940756,-0.00162619,-0.000612573,0.00279075,-0.00178948,-0.0148838,-0.00701395,0.0129343,-0.00408606,0.00586708,0.00547613,-0.000817133,0.000828359,0.00125299,0.00330432,0.00218934,-0.00854781,0.00594538,0.00183987,-0.00580803,0.00174132,-0.00373133,0.0138903,0.00105822,0.000859487,-0.00118199,-0.00606936,-0.00774817,0.00443178,-0.0037635,0.00017447,-0.00148918,-0.00148706,0.00374496,-0.00176218,0.0173285,0.00607078,-0.00767989,0.0018346,0.00466282,-0.00173419,0.0050238,0.00184527,0.00421986,-0.0078445,-0.0050673,0.00810756,0.00121908,-0.00558498,0.00355057,-0.00177931,-0.00787786,0.00136207,0.00511612,-0.0157269]}
CLUSTER-59 {size: 62, centroid: [0.0410493,-0.0345969,0.111685,-0.0662143,0.00413556,0.0723359,0.0414458,0.0177837,-0.0114096,0.000225631,0.0293527,-0.023921,-0.00184047,0.0105449,-0.000814262,0.061334,-0.0196407,-0.0191317,-0.0391242,0.0127805,-0.0134457,-0.0150576,-0.01446,-0.0434888,-0.0290692,-0.0701377,-0.00364116,0.0254343,-0.0243293,0.0274187,0.0413482,-0.0541813,-0.0134987,0.0413265,0.0549753,0.0163538,-0.0698073,0.006282,0.023236,-0.103296,-0.0505985,-0.0822565,-0.0216171,0.0530487,0.175476,0.0338131,0.125084,0.164354,0.00945031,0.0652011,-0.0215995,-0.0675188,-0.0924645,0.0573632,-0.0476517,-0.0382873,-0.0746388,0.0880212,-0.0147277,0.0257963,0.0687946,-0.0992833,0.003976,-0.0359391,-0.118482,0.0199251,0.0108677,-0.0106352,-0.0129665,-0.0248017,-0.0154874,-0.00388478,-0.0303272,-0.0300363,0.0269304,-0.00573814,0.0206402,0.0471103,-0.0107484,0.00597039,-0.0133806,0.00852494,-0.0338971,-0.0347684,-0.0130702,0.0179971,0.0141594,0.00761104,-0.00838355,-0.00184591,-0.0106542,0.00314664,0.00841465,-0.0082186,0.00824893,0.0166844,-0.0134306,0.00201267,0.00808537,-0.0117456,0.0133039,-0.00159309,-0.00851283,-0.0137349,0.00310835,-0.0087635,-0.000750323,0.0158667,-0.00836116,-0.00835038,-0.0276222,-0.0140383,-0.00897715,-0.0256573,0.00496935,0.0138513,-0.00856055,0.00978312,0.0133758,-0.0151679,-0.014804,-0.00674786,-0.00364413,0.00914698,-0.0027518,0.00634102,-0.00827277,0.0140591,0.00945488,-0.0151526,-0.00354735,-0.0030061,0.00673681,-0.00539341,-0.0143567,-0.0112548,-0.0126939,-0.000539401,0.000159821,-0.0145367,-0.00728307,0.00697915,-0.00367606,0.00706495,-0.000884869,-0.00423112,-0.0068043,-0.01426,-0.00778856,0.00448628,0.00334922,-0.00988483,-0.010973,0.00095421,-0.00122911,-0.00571701,0.00271975,-0.000291356,-0.00269875,-0.00723256,0.00963828,-0.00946348,-0.0102971,0.00621063,0.00933627,0.00497477,-0.00729265,-0.00652675,0.00142856,0.00300428,-0.00320324,-0.00187467,0.0022468,-0.00246027,-0.00203569,0.00256173,-0.00171736,-0.00770125,-0.00692188,0.00376989,-0.00329286,-0.00272611,-0.000383254,-0.0118941,-0.00517715,-0.00215916,0.00711211,0.00143274,-0.000184781,-0.00226415,-0.00356977,-0.000422507,0.0051539,-0.00725016,0.00251219,-5.44842e-05,0.00566957,-0.000124215,-0.00328165,0.0108407,0.000291543,-0.00200674,0.00102041]}
CLUSTER-60 {size: 30, centroid: [-0.0382244,-0.0251561,0.101536,0.366864,-0.0960119,-0.024587,-0.0471727,0.0848831,-0.0550237,-0.100723,0.0507718,-0.00360729,-0.0497932,-0.0917896,0.0718567,-0.0248545,-0.185315,-0.191818,-0.1011,0.0376803,0.399323,0.0410221,-0.0288856,0.0896176,-0.049941,0.0544508,-0.0560268,0.0299838,0.0167241,0.0105792,-0.0109891,0.0177367,0.0436964,-0.0586419,0.0417231,-0.0651292,0.0173319,-0.0352145,-0.0995341,-0.0391206,0.00405101,0.0440423,0.0251817,-0.0016432,-0.0482511,0.0567832,0.087782,0.0192726,0.044381,-0.0412475,-0.00375609,-0.0186815,-0.0131542,0.0150519,0.0271338,0.043161,0.0105614,0.0343106,-0.00196558,-0.019516,0.0034987,0.00150544,-0.0107155,0.00516352,-0.000267719,-0.0139742,0.00757372,0.00350012,0.0145973,0.0147017,-0.00630461,-0.0123544,-0.00134304,0.0175961,0.0148741,0.0150402,0.018126,0.0151506,0.0197211,-0.0255992,-0.00312762,0.00126247,-0.0274147,-0.0473827,-0.0141669,-0.0195733,0.00766497,0.00664158,-0.00128207,0.0063241,0.0184312,-0.00272393,0.00190765,-0.00467554,0.0138014,0.00757558,0.00984328,0.00985057,-0.00509456,0.018666,0.0089652,0.0142752,0.0100639,0.00433616,-0.0197365,0.00287495,0.00780719,-0.0089676,0.0076808,0.0138218,0.00859221,0.0224118,0.00602849,0.023058,0.0104737,-0.0153277,0.0142713,0.00282887,0.00749838,0.0233962,-0.0154248,0.00487674,-0.0149975,0.0199879,0.0143531,0.0108757,-0.00604688,-0.0249588,0.0211719,0.00983925,0.0129754,0.00332096,-0.00862506,-0.000257622,0.0059055,0.0112896,0.0156445,0.00902136,0.0180281,-0.0162558,0.0112827,-0.00178928,-0.000410234,-0.016758,-0.0211571,0.00133909,0.0249951,-0.0188908,-0.0163788,-0.017945,0.0132525,0.0151603,0.0128517,-0.0114927,-0.0196313,-0.00744594,0.00162546,0.0139628,0.01651,-0.0181053,-0.00164583,0.00683614,0.0124721,-0.00427036,0.000193277,0.00534731,0.00882912,0.0060177,0.00857625,0.030554,0.00405588,0.0107928,-0.007708,-0.0164454,-0.00485371,-0.00497886,0.00937186,0.020161,-0.0133927,0.00280371,-0.0232205,0.00916521,-0.0133557,0.0260682,0.00301367,-0.00434336,-0.0225347,-0.0124414,-0.0249241,0.00390414,0.0164012,-0.00434674,-0.00511893,-0.00131653,-0.00657723,-0.00678004,0.00516686,-0.00435803,0.00812972,0.0103715,-9.2996e-05,-0.00528471,0.00283491]}
CLUSTER-61 {size: 17, centroid: [-0.0214564,-0.0917599,0.0483485,-0.00100636,0.0215215,-0.0146549,0.0273906,-0.014339,-0.0147894,-0.0724856,-0.0372864,0.1766,0.0399835,0.246056,-0.146056,0.166727,0.0685777,0.0537439,-0.0603152,0.0105066,0.0616982,0.0835262,0.00745108,0.0641005,0.0237248,-0.0830771,0.0607269,0.0975849,0.0437296,0.0566861,0.00881825,0.0557695,0.00183881,0.0334159,-0.0166163,-0.00107971,-0.00138318,-0.0028555,0.0259976,-0.073321,0.0462329,-0.00359125,-0.0195119,-0.138804,-0.065302,0.0326553,0.0139189,0.0138511,-0.00457832,0.0227954,0.049168,0.0048669,0.068951,-0.0674388,0.0252621,-0.0831551,-0.0270827,-0.0184599,0.1002,-0.0377242,-0.0843943,-0.108867,-0.0116394,0.0948367,0.0464457,0.016937,0.0872216,-0.0458413,-0.0352068,0.00517131,0.0375975,0.127713,-0.0448568,-0.0646582,0.0239005,-0.0295283,-0.0353861,0.0304348,-0.0784872,-0.103675,-0.222292,0.260538,0.0919567,-0.141155,0.0921298,-0.00246003,0.00220214,-0.13751,0.0452987,0.0155186,0.114956,0.0928754,0.0557949,-0.0449432,-0.133188,-0.00133912,-0.00127957,0.0840221,-0.0638127,0.00907912,-0.0234697,0.0106953,-0.0454444,0.018616,-0.0191143,-0.0626297,0.013587,0.0457742,0.0424046,0.00395659,-0.0232196,0.00457562,-0.00592338,0.019278,0.0191864,0.0622889,0.0563324,-0.0240036,-0.00257678,0.10295,-0.020543,-0.00871865,0.00782632,-0.0651302,0.00794237,-0.0519146,0.0183094,-0.00221798,0.031258,-0.0116044,-0.00340512,0.0289112,0.0365789,0.0290564,0.00215769,0.0429034,-0.0261132,0.00971462,0.00324846,-0.025228,-0.0193758,0.0564349,0.0280445,0.00724707,0.0276941,-0.0179078,-0.0243498,0.0309886,-0.0155246,-0.00185316,0.0343543,0.0227563,0.0302655,-0.0188297,-0.00906919,-0.0233244,0.0122317,0.00827545,0.0159473,0.0502826,0.00744797,0.0436002,0.0291896,-0.053512,-0.00381236,-0.0343135,0.0100824,0.00486453,0.00116578,-0.0331641,0.0191142,-0.00367204,0.0430235,0.00265199,0.0199108,-0.0586555,-0.045704,-0.0583432,-0.0748782,-0.0234018,-0.0191654,0.00911939,-0.00772298,-0.0322401,-0.00843046,-0.0032544,-0.00373491,-0.00170034,-0.00114107,-0.0154673,0.000997706,-0.0152912,0.0360998,-0.00897425,0.00837272,0.035548,0.00144259,0.0233915,-0.0171442,-0.00361101,-0.00841715,0.0229562,0.0340318]}
